pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FS,9/22/19,90,-1.95,5.78,"Darvish, Yu",502671,506433,,foul,,,,,4,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,STL,S,,,0,2,2019,-1.09,0.58,-0.54,2.66,,,669242,0,7,Top,,,,,605170,,,5.829977667,-131.0602968,-3.02934169,-13.76480722,26.19163304,-25.11732059,3.46,1.66,160,73.7,19,90.4,1519,6.3,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.15,,,,,,,,44,3,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,242,0,0
FC,9/22/19,85.6,-1.97,5.7,"Darvish, Yu",502671,506433,,called_strike,,,,,6,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,STL,S,,,0,1,2019,0.45,-0.41,0.49,2.43,,,669242,0,7,Top,,,,,605170,,,4.887535042,-124.6355697,-0.68130648,3.774542476,23.0077936,-36.53271221,3.46,1.66,,,,85.3,2611,5.9,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.6,,,,,,,,44,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,48,0,-0.082
SL,9/22/19,80.9,-2.1,5.67,"Darvish, Yu",502671,506433,,called_strike,,,,,2,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,STL,S,,,0,0,2019,1.69,-0.31,-0.24,3.04,,,669242,0,7,Top,,,,,605170,,,0.970244048,-117.8222778,1.295845167,15.26866438,22.1966172,-35.46212031,3.48,1.66,,,,80.4,2747,5.9,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.64,,,,,,,,44,1,Slider,2,1,1,2,1,2,1,2,Standard,Standard,80,0,-0.067
FS,9/22/19,88.6,-1.9,5.77,"Darvish, Yu",669242,506433,single,hit_into_play,,,,,14,Tommy Edman singles on a line drive to left fielder Kyle Schwarber.,R,L,R,CHC,STL,X,7,line_drive,2,2,2019,-0.88,0.9,0.14,1.06,,,,0,7,Top,81.55,90.31,,,605170,,,6.82412564,-128.7498854,-7.354716092,-11.15199698,23.78199671,-20.88061366,3.46,1.66,237,93.3,13,89,1546,6.4,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.11,0.947,0.909,0.9,1,1,0,4,43,5,Split-Finger,2,1,1,2,1,2,1,2,Infield shift,Standard,224,-0.071,0.439
FS,9/22/19,88,-1.87,5.96,"Darvish, Yu",669242,506433,,ball,,,,,11,Tommy Edman singles on a line drive to left fielder Kyle Schwarber.,R,L,R,CHC,STL,B,,,1,2,2019,-0.87,0.78,-2.17,3.66,,,,0,7,Top,,,,,605170,,,1.076998003,-128.3311402,-1.178811212,-9.919277326,23.90794946,-23.38765692,3,1.42,,,,89,1535,6.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,53.9,,,,,,,,43,4,Split-Finger,2,1,1,2,1,2,1,2,Infield shift,Standard,228,0,0.042
CU,9/22/19,76.3,-2.06,5.82,"Darvish, Yu",669242,506433,,foul,,,,,13,Tommy Edman singles on a line drive to left fielder Kyle Schwarber.,R,L,R,CHC,STL,S,,,1,1,2019,0.65,-1.1,-0.99,1.08,,,,0,7,Top,,,,,605170,,,1.100803867,-111.076734,-1.06083253,5.031357958,19.47370498,-41.04690146,3.02,1.42,4,48.7,-15,75.2,2615,5.4,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,55.1,,,,,,,,43,3,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,31,0,-0.061
FC,9/22/19,81.8,-2.12,5.81,"Darvish, Yu",669242,506433,,called_strike,,,,,11,Tommy Edman singles on a line drive to left fielder Kyle Schwarber.,R,L,R,CHC,STL,S,,,1,0,2019,0.62,-0.42,-0.84,3.05,,,,0,7,Top,,,,,605170,,,1.706887891,-119.1011031,0.983411509,5.506431202,19.55560704,-36.42317867,3.09,1.42,,,,81,2604,5.4,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,55.11,,,,,,,,43,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,56,0,-0.05
SL,9/22/19,76.9,-2.15,5.75,"Darvish, Yu",669242,506433,,ball,,,,,11,Tommy Edman singles on a line drive to left fielder Kyle Schwarber.,R,L,R,CHC,STL,B,,,0,0,2019,1.46,-0.4,-0.94,3.44,,,,0,7,Top,,,,,605170,,,0.001580446,-111.8293799,2.712758277,11.967436,18.69105234,-36.15605186,3.09,1.42,,,,76,2641,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,55,,,,,,,,43,1,Slider,2,1,1,2,1,2,1,2,Standard,Standard,75,0,0.037
FT,9/22/19,91.7,-1.87,5.83,"Darvish, Yu",451594,506433,strikeout,swinging_strike,,,,,7,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,S,2,,1,2,2019,-1.07,0.57,-0.28,1.48,,,,2,6,Top,,,,,605170,,,6.387175367,-133.4690661,-6.451605783,-14.25519073,26.82555597,-24.22931687,3.02,1.42,,,,92.4,1582,6.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,53.97,,,0,1,0,0,,38,4,2-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,242,0.016,-0.081
FF,9/22/19,96.1,-2.09,5.68,"Darvish, Yu",451594,506433,,ball,,,,,13,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,B,,,0,2,2019,-0.21,1.26,-0.02,0.38,,,,2,6,Top,,,,,605170,,,5.971462408,-139.5582217,-11.34681501,-4.049322648,28.42378462,-13.47599801,3.57,1.65,,,,96.5,2701,6.4,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.06,,,,,,,,38,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,190,0,0.011
CU,9/22/19,72.3,-1.9,5.74,"Darvish, Yu",451594,506433,,foul,,,,,7,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,S,,,0,1,2019,1.04,-1.08,-0.39,2.22,,,,2,6,Top,,,,,605170,,,1.243584993,-105.129765,2.27028439,7.346232291,18.84739642,-40.72150652,3.54,1.74,,,,71.6,2528,5.9,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.56,,,,,,,,38,2,Curveball,1,1,1,1,1,1,1,1,Infield shift,Standard,44,0,-0.026
FC,9/22/19,90.7,-2.26,5.67,"Darvish, Yu",451594,506433,,called_strike,,,,,9,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,S,,,0,0,2019,0.36,0.6,0.42,1.66,,,,2,6,Top,,,,,605170,,,5.917062327,-131.9244082,-5.366033982,2.925322704,27.06572749,-24.30752333,3.57,1.56,,,,90.4,2648,6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.45,,,,,,,,38,1,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,149,0,-0.019
KC,9/22/19,79.9,-2.11,5.77,"Darvish, Yu",571945,506433,strikeout,swinging_strike_blocked,,,,,13,Miles Mikolas strikes out swinging.,R,R,R,CHC,STL,S,2,,1,2,2019,1.09,-1.33,-0.7,0.92,,,,1,6,Top,,,,,605170,,,1.09284837,-116.204431,-1.417735867,9.296476493,24.46000684,-43.79194577,3.36,1.62,,,,78.4,2829,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.97,,,0,1,0,0,,37,4,Knuckle Curve,1,1,1,1,1,1,1,1,Standard,Standard,39,0.025,-0.125
SL,9/22/19,83.6,-2.3,5.5,"Darvish, Yu",571945,506433,,ball,,,,,14,Miles Mikolas strikes out swinging.,R,R,R,CHC,STL,B,,,0,2,2019,1.58,-0.1,0.91,0.66,,,,1,6,Top,,,,,605170,,,4.327618231,-121.5648243,-4.457968104,14.38336073,23.67798465,-32.56180541,3.52,1.74,,,,82.3,2761,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,55.03,,,,,,,,37,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,86,0,0.019
SL,9/22/19,82.7,-2.18,5.68,"Darvish, Yu",571945,506433,,swinging_strike,,,,,14,Miles Mikolas strikes out swinging.,R,R,R,CHC,STL,S,,,0,1,2019,1.67,-0.1,2.16,1.66,,,,1,6,Top,,,,,605170,,,6.653916656,-120.1630778,-2.407263724,14.37387051,23.7267505,-32.88880261,3.36,1.62,,,,81.4,2650,5.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.94,,,,,,,,37,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,87,0,-0.041
FC,9/22/19,86.6,-1.98,5.91,"Darvish, Yu",571945,506433,,swinging_strike,,,,,14,Miles Mikolas strikes out swinging.,R,R,R,CHC,STL,S,,,0,0,2019,0.43,-0.4,0.58,1.19,,,,1,6,Top,,,,,605170,,,5.180955174,-125.9816331,-4.247067522,3.460760686,24.75735946,-35.74226888,3.36,1.62,,,,85.6,2827,5.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.93,,,,,,,,37,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,47,0,-0.03
FF,9/22/19,95.5,-1.97,5.81,"Darvish, Yu",664056,506433,field_out,hit_into_play,,,,,14,Harrison Bader flies out to right fielder Nicholas Castellanos.,R,R,R,CHC,STL,X,9,fly_ball,1,2,2019,-0.25,1.32,0.94,2.29,,,,0,6,Top,198.9,104.66,,,605170,,,8.248105908,-138.8483694,-6.681453818,-5.021066353,29.59662362,-13.66693722,3.36,1.62,281,85.6,41,96,2593,6.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,53.96,0.013,0.02,0,1,0,0,3,36,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,191,0.033,-0.175
FC,9/22/19,87.2,-2.19,5.82,"Darvish, Yu",664056,506433,,called_strike,,,,,2,Harrison Bader flies out to right fielder Nicholas Castellanos.,R,R,R,CHC,STL,S,,,1,1,2019,0.63,0.07,0.22,3.15,,,,0,6,Top,,,,,605170,,,4.501687166,-127.0858161,-0.506665124,6.002985285,21.78998486,-31.4961533,3.18,1.52,,,,87.1,,5.8,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.69,,,,,,,,36,3,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,97,0,-0.061
CU,9/22/19,73,-1.63,5.72,"Darvish, Yu",664056,506433,,ball,,,,,14,Harrison Bader flies out to right fielder Nicholas Castellanos.,R,R,R,CHC,STL,B,,,0,1,2019,0.92,-1.25,1.96,0.73,,,,0,6,Top,,,,,605170,,,5.622611342,-106.0983626,-0.473400962,5.839600036,19.43065649,-41.64148141,3.02,1.35,,,,72.4,2468,6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.47,,,,,,,,36,2,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,37,0,0.027
FC,9/22/19,83.8,-1.97,5.83,"Darvish, Yu",664056,506433,,called_strike,,,,,2,Harrison Bader flies out to right fielder Nicholas Castellanos.,R,R,R,CHC,STL,S,,,0,0,2019,0.31,-0.37,-0.22,2.96,,,,0,6,Top,,,,,605170,,,3.413967236,-121.9984601,0.368037566,2.43592182,20.38914276,-36.11098188,3.35,1.57,,,,83,2682,5.4,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,55.07,,,,,,,,36,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,40,0,-0.039
FC,9/22/19,88.2,-2.05,5.79,"Darvish, Yu",657557,506433,field_out,hit_into_play,,,,,9,Paul DeJong flies out to center fielder Jason Heyward.,R,R,R,CHC,STL,X,8,fly_ball,2,1,2019,0.51,-0.02,0.46,2.08,,,,2,5,Top,120.7,75.79,,,605170,,,5.0210964,-128.4387426,-2.979356317,4.79515469,22.27453676,-32.12183741,3.33,1.58,293,94,48,88.2,,5.9,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.59,0.013,0.019,0,1,0,0,3,32,4,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,88,0.014,-0.132
FC,9/22/19,85.6,-2.04,5.82,"Darvish, Yu",657557,506433,,swinging_strike,,,,,3,Paul DeJong flies out to center fielder Jason Heyward.,R,R,R,CHC,STL,S,,,2,0,2019,0.46,-0.4,0.39,2.9,,,,2,5,Top,,,,,605170,,,4.76176269,-124.5357461,0.11346669,3.829746542,22.15870383,-36.54703922,3.41,1.59,,,,84.7,2752,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,55.01,,,,,,,,32,3,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,49,0,-0.023
FC,9/22/19,86.6,-2.05,5.75,"Darvish, Yu",657557,506433,,ball,,,,,12,Paul DeJong flies out to center fielder Jason Heyward.,R,R,R,CHC,STL,B,,,1,0,2019,0.68,-0.11,0.97,3.21,,,,2,5,Top,,,,,605170,,,5.796589898,-126.0664492,0.267715657,6.111685338,22.51912511,-33.61811668,3.36,1.46,,,,86.1,2701,5.7,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.84,,,,,,,,32,2,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,81,0,0.025
KC,9/22/19,78.6,-1.95,5.83,"Darvish, Yu",657557,506433,,ball,,,,,11,Paul DeJong flies out to center fielder Jason Heyward.,R,R,R,CHC,STL,B,,,0,0,2019,1.05,-1.25,-1,2.72,,,,2,5,Top,,,,,605170,,,0.157240675,-114.1726634,2.36794621,8.857663185,22.74131192,-43.51388681,3.23,1.44,,,,77.1,2890,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.98,,,,,,,,32,1,Knuckle Curve,1,1,1,1,1,1,1,1,Infield shift,Standard,40,0,0.015
KC,9/22/19,80.7,-1.91,5.76,"Darvish, Yu",572761,506433,strikeout,called_strike,,,,,2,Matt Carpenter called out on strikes.,R,L,R,CHC,STL,S,2,,3,2,2019,0.94,-1.15,-0.19,2.95,,,,1,5,Top,,,,,605170,,,2.06393329,-117.2764946,2.553100032,8.013371148,23.14834418,-43.28780899,3.52,1.65,,,,79.5,2759,5.7,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.84,,,0,1,0,0,,31,7,Knuckle Curve,1,1,1,1,1,1,1,1,Infield shift,Standard,39,0.021,-0.231
FC,9/22/19,90.9,-2.27,5.71,"Darvish, Yu",572761,506433,,foul,,,,,5,Matt Carpenter called out on strikes.,R,L,R,CHC,STL,S,,,3,2,2019,0.47,0.62,0.09,2.88,,,,1,5,Top,,,,,605170,,,4.894151142,-132.2832774,-2.520022491,4.466749739,25.79103278,-24.71169759,3.53,1.75,,,,90.5,2667,5.9,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.64,,,,,,,,31,6,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,143,0,0
FC,9/22/19,86.8,-2.14,5.76,"Darvish, Yu",572761,506433,,swinging_strike,,,,,14,Matt Carpenter called out on strikes.,R,L,R,CHC,STL,S,,,3,1,2019,0.39,-0.41,0.69,1.55,,,,1,5,Top,,,,,605170,,,5.9075585,-126.350363,-3.135177188,3.085739069,21.60574343,-36.19353939,3.53,1.75,,,,86.4,2653,5.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.87,,,,,,,,31,5,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,43,0,-0.061
FC,9/22/19,83.7,-2.05,5.77,"Darvish, Yu",572761,506433,,called_strike,,,,,8,Matt Carpenter called out on strikes.,R,L,R,CHC,STL,S,,,3,0,2019,0.38,-0.3,0.1,2.3,,,,1,5,Top,,,,,605170,,,4.182401819,-121.8277681,-1.083276806,3.009597109,21.23128603,-35.11433085,3.64,1.75,,,,83.1,2534,5.7,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.85,,,,,,,,31,4,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,52,0,-0.05
FC,9/22/19,83.6,-2.12,5.76,"Darvish, Yu",572761,506433,,ball,,,,,14,Matt Carpenter called out on strikes.,R,L,R,CHC,STL,B,,,2,0,2019,0.47,-0.64,0.69,1.19,,,,1,5,Top,,,,,605170,,,5.510090641,-121.592203,-2.875344371,3.545941035,21.77416515,-38.12846423,3.64,1.75,,,,82.8,2596,5.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.89,,,,,,,,31,3,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,36,0,0.086
SL,9/22/19,79.3,-2.33,5.67,"Darvish, Yu",572761,506433,,ball,,,,,1,Matt Carpenter called out on strikes.,R,L,R,CHC,STL,B,,,1,0,2019,1.4,-0.13,-0.62,3.43,,,,1,5,Top,,,,,605170,,,1.176807199,-115.2755168,2.084439459,11.92387605,21.60587232,-33.91140765,3.5,1.81,,,,78.1,2606,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.99,,,,,,,,31,2,Slider,1,1,1,1,1,1,1,1,Infield shift,Standard,85,0,0.049
FC,9/22/19,85.9,-2.17,5.79,"Darvish, Yu",572761,506433,,ball,,,,,14,Matt Carpenter called out on strikes.,R,L,R,CHC,STL,B,,,0,0,2019,0.28,-0.3,0.3,1.36,,,,1,5,Top,,,,,605170,,,5.207662163,-125.0639792,-3.703895567,1.987999959,21.73001252,-34.8346733,3.64,1.75,,,,85.2,2561,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.98,,,,,,,,31,1,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,43,0,0.028
FC,9/22/19,88.3,-2.03,5.76,"Darvish, Yu",425877,506433,strikeout,swinging_strike,,,,,13,Yadier Molina strikes out swinging.,R,R,R,CHC,STL,S,2,,1,2,2019,0.34,-0.38,-0.01,1.24,,,,0,5,Top,,,,,605170,,,4.17741645,-128.47347,-4.127730652,2.896493233,25.03406566,-35.69588891,3.53,1.75,,,,87.5,2696,5.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.86,,,0,1,0,0,,30,5,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,42,0.03,-0.175
SL,9/22/19,84.9,-2.17,5.7,"Darvish, Yu",425877,506433,,foul,,,,,14,Yadier Molina strikes out swinging.,R,R,R,CHC,STL,S,,,1,2,2019,1.76,0.21,1.64,1.73,,,,0,5,Top,,,,,605170,,,5.412491146,-123.4011378,-3.254514058,16.30910848,25.78469846,-29.73313346,3.35,1.59,200,70.1,45,83.5,2831,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.98,,,,,,,,30,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,97,0,0
FF,9/22/19,94.2,-1.88,5.9,"Darvish, Yu",425877,506433,,foul,,,,,8,Yadier Molina strikes out swinging.,R,R,R,CHC,STL,S,,,1,1,2019,-0.2,1.52,0.16,2.08,,,,0,5,Top,,,,,605170,,,5.706771389,-136.9181725,-7.577574202,-3.64390382,27.84887854,-11.69422929,3.35,1.59,,,,94.3,2495,6.2,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.26,,,,,,,,30,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,187,0,-0.061
FF,9/22/19,94.2,-2,5.85,"Darvish, Yu",425877,506433,,called_strike,,,,,8,Yadier Molina strikes out swinging.,R,R,R,CHC,STL,S,,,1,0,2019,-0.28,1.46,-0.12,1.6,,,,0,5,Top,,,,,605170,,,5.486513925,-136.8724894,-8.555201774,-4.644428861,28.24887729,-12.23470399,3.55,1.67,,,,94.2,2557,6.2,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.28,,,,,,,,30,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,191,0,-0.05
FT,9/22/19,91.4,-2,5.92,"Darvish, Yu",425877,506433,,ball,,,,,11,Yadier Molina strikes out swinging.,R,R,R,CHC,STL,B,,,0,0,2019,-0.92,1.15,-1.32,3.28,,,,0,5,Top,,,,,605170,,,3.630235799,-132.9989275,-3.214050891,-11.53577928,27.15792361,-18.2750239,3.43,1.59,,,,91,2315,5.9,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.56,,,,,,,,30,1,2-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,219,0,0.037
FT,9/22/19,94.9,-2.12,5.76,"Darvish, Yu",542303,506433,grounded_into_double_play,hit_into_play,,,,,11,"Marcell Ozuna grounds into a double play, shortstop Nico Hoerner to second baseman Ben Zobrist to first baseman Anthony Rizzo.   Paul Goldschmidt out at 2nd.    Marcell Ozuna out at 1st.",R,R,R,CHC,STL,X,6,ground_ball,0,0,2019,-1,0.81,-0.87,2.56,,,502671,1,4,Top,114.46,153.66,,,605170,,,5.498577692,-138.1300017,-4.576905177,-13.96770614,28.46061231,-21.0042248,3.39,1.64,15,72.4,-9,95.3,2474,6.3,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.17,0.087,0.078,0,1,0,0,2,25,1,2-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,231,0.062,-0.381
KC,9/22/19,81.1,-1.94,5.82,"Darvish, Yu",502671,506433,single,hit_into_play,,,,,9,Paul Goldschmidt singles on a line drive to center fielder Jason Heyward.,R,R,R,CHC,STL,X,8,line_drive,2,2,2019,1.11,-1.29,0.39,2.16,,,,1,4,Top,110.8,80.97,,,605170,,,3.115925801,-117.8131015,0.883393817,9.320891185,24.04448815,-44.18540076,3.39,1.64,178,90.6,12,79.6,2854,5.5,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,55.02,0.86,0.825,0.9,1,1,0,4,24,5,Knuckle Curve,1,1,1,1,1,1,1,1,Standard,Standard,41,-0.03,0.291
FT,9/22/19,91.6,-1.86,5.91,"Darvish, Yu",502671,506433,,ball,,,,,13,Paul Goldschmidt singles on a line drive to center fielder Jason Heyward.,R,R,R,CHC,STL,B,,,1,2,2019,-0.95,0.62,-0.29,1.53,,,,1,4,Top,,,,,605170,,,5.945182208,-133.2276877,-6.543114991,-12.39252952,26.09369338,-23.70921996,3.41,1.67,,,,91.6,1480,6.1,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.4,,,,,,,,24,4,2-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,237,0,0.031
FC,9/22/19,88,-2.01,5.88,"Darvish, Yu",502671,506433,,swinging_strike,,,,,8,Paul Goldschmidt singles on a line drive to center fielder Jason Heyward.,R,R,R,CHC,STL,S,,,1,1,2019,0.55,-0.12,0.06,2.03,,,,1,4,Top,,,,,605170,,,3.865222983,-128.0933547,-3.01625341,5.198458495,23.96921444,-33.13849243,3.46,1.66,,,,87.3,,5.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.89,,,,,,,,24,3,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,78,0,-0.044
SL,9/22/19,83,-2.2,5.74,"Darvish, Yu",502671,506433,,called_strike,,,,,5,Paul Goldschmidt singles on a line drive to center fielder Jason Heyward.,R,R,R,CHC,STL,S,,,1,0,2019,1.15,-0.22,-0.15,2.59,,,,1,4,Top,,,,,605170,,,2.449195312,-120.7451932,-0.307642632,10.56396362,23.43239118,-34.44935388,3.43,1.6,,,,82.1,2771,5.7,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.8,,,,,,,,24,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,79,0,-0.037
CU,9/22/19,74,-1.72,5.8,"Darvish, Yu",502671,506433,,ball,,,,,14,Paul Goldschmidt singles on a line drive to center fielder Jason Heyward.,R,R,R,CHC,STL,B,,,0,0,2019,0.61,-1.48,0.58,0.36,,,,1,4,Top,,,,,605170,,,3.597115168,-107.6809695,-1.196778165,3.977465109,20.89329112,-43.4677058,3.41,1.66,,,,73.3,2543,6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.46,,,,,,,,24,1,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,23,0,0.028
CU,9/22/19,72.4,-1.72,5.97,"Darvish, Yu",669242,506433,field_out,hit_into_play,,,,,5,"Tommy Edman grounds out, shortstop Nico Hoerner to first baseman Anthony Rizzo.",R,L,R,CHC,STL,X,6,ground_ball,0,1,2019,0.8,-1.01,-0.14,2.37,,,,0,4,Top,116.28,143.97,,,605170,,,1.783462625,-105.4964972,1.93413747,5.690641497,17.51067253,-40.24910529,3.46,1.66,27,66.5,-1,72.7,2499,6.4,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.15,0.1,0.092,0,1,0,0,2,23,2,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,39,0.027,-0.208
SL,9/22/19,80.2,-2.07,5.79,"Darvish, Yu",669242,506433,,called_strike,,,,,8,"Tommy Edman grounds out, shortstop Nico Hoerner to first baseman Anthony Rizzo.",R,L,R,CHC,STL,S,,,0,0,2019,1.29,-0.14,0.25,1.85,,,,0,4,Top,,,,,605170,,,2.733752654,-116.7057681,-1.795345199,11.01761679,20.32005948,-33.32567267,3.07,1.42,,,,79.4,2691,5.6,565204,506433,605170,519203,450314,664023,663538,656941,518792,592206,54.94,,,,,,,,23,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,84,0,-0.039
KC,9/22/19,80.7,-2.01,5.75,"Darvish, Yu",451594,506433,field_out,hit_into_play,,,,,8,"Dexter Fowler grounds out, pitcher Yu Darvish to first baseman Anthony Rizzo.",R,L,R,CHC,STL,X,1,ground_ball,0,2,2019,1.08,-1.08,0.26,2.02,,,,2,3,Top,128.39,179.7,,,605170,,,3.011686699,-117.4083656,0.413320391,9.194375507,23.23079428,-42.30768048,3.54,1.74,,82.9,-21,79.9,2808,5.9,565204,506433,605170,519203,450314,592178,663538,656941,518792,592206,54.63,0.073,0.066,0,1,0,0,2,19,3,Knuckle Curve,1,1,1,1,1,1,1,1,Infield shift,Standard,45,0.011,-0.07
FC,9/22/19,91,-2.15,5.78,"Darvish, Yu",451594,506433,,foul_bunt,,,,,12,"Dexter Fowler grounds out, pitcher Yu Darvish to first baseman Anthony Rizzo.",R,L,R,CHC,STL,S,,,0,1,2019,0.45,0.58,0.86,3.81,,,,2,3,Top,,,,,605170,,,6.550256839,-132.534933,-0.373972231,4.152199432,22.56883435,-25.48084543,3.54,1.74,162,,,91,2867,5.8,565204,506433,605170,519203,450314,592178,663538,656941,518792,592206,54.72,,,,,,,,19,2,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,142,0,-0.026
SL,9/22/19,81.1,-2.22,5.72,"Darvish, Yu",451594,506433,,called_strike,,,,,5,"Dexter Fowler grounds out, pitcher Yu Darvish to first baseman Anthony Rizzo.",R,L,R,CHC,STL,S,,,0,0,2019,1.64,0.03,-0.08,2.73,,,,2,3,Top,,,,,605170,,,1.658165455,-118.1940154,-0.140906142,15.03709844,21.8355448,-32.12109327,3.43,1.65,,,,81.1,2697,6.2,565204,506433,605170,519203,450314,592178,663538,656941,518792,592206,54.35,,,,,,,,19,1,Slider,1,1,1,1,1,1,1,1,Infield shift,Standard,91,0,-0.019
